"","row.names.eurhuf.","EURHUF.X.Open","EURHUF.X.High","EURHUF.X.Low","EURHUF.X.Close","EURHUF.X.Volume","EURHUF.X.Adjusted","USDHUF.X.Open","USDHUF.X.High","USDHUF.X.Low","USDHUF.X.Close","USDHUF.X.Volume","USDHUF.X.Adjusted","kinfo_dummy","vm_dummy","nm_dummy","mgy_dummy","alapkamat"
"800","2021-06-23",349.9460144,351.6659851,348.8410034,349.9119873,0,349.9119873,293.3089905,294.8439941,292.4750061,293.3299866,0,293.3299866,0,0,0,0,1
"801","2021-06-24",351.151001,352.1879883,350.5100098,351.1470032,0,351.1470032,294.4100037,294.9500122,292.8099976,294.3959961,0,294.3959961,1,1,0,0,0
"802","2021-06-27",350.8380127,351.9909973,350.2160034,350.8330078,0,350.8330078,293.7950134,295.631012,293.5400085,293.9400024,0,293.9400024,0,0,0,0,0
"803","2021-06-28",350.0910034,351.8280029,349.5409851,350.0969849,0,350.0969849,293.493988,295.6119995,293.1300049,293.678009,0,293.678009,0,0,0,1,0
"804","2021-06-29",351.4899902,352.0100098,350.7609863,351.178009,0,351.178009,295.3869934,296.8349915,294.8999939,295.105011,0,295.105011,0,0,0,0,0
"805","2021-06-30",351.0620117,351.8280029,350.4509888,351.1010132,0,351.1010132,296.1319885,296.8710022,295.5100098,296.144989,0,296.144989,0,0,0,0,0
"806","2021-07-01",350.7380066,352.3829956,350.57901,350.7609863,0,350.7609863,296.0780029,298.1119995,295.9150085,296.1950073,0,296.1950073,0,0,0,1,0
"807","2021-07-04",351.2489929,352.1520081,350.4509888,351.269989,0,351.269989,296.2900085,296.8280029,295.269989,296.3999939,0,296.3999939,0,0,0,0,0
"808","2021-07-05",351.4700012,353.7799988,351.1589966,351.4909973,0,351.4909973,296.3999939,299.3609924,295.1300049,296.3599854,0,296.3599854,0,0,0,1,0
"809","2021-07-06",353.5979919,357.6289978,353.5920105,353.5750122,0,353.5750122,299.1619873,303.5190125,298.9700012,299.0899963,0,299.0899963,0,0,0,0,0
"810","2021-07-07",356.5379944,358.5710144,356.5320129,356.6109924,0,356.6109924,302.4020081,303.6090088,301.480011,302.3819885,0,302.3819885,1,0,0,0,0
"811","2021-07-08",356.9259949,357.644989,354.6289978,356.9590149,0,356.9590149,301.3049927,302.4200134,298.9700012,301.2349854,0,301.2349854,0,0,0,1,0
"812","2021-07-11",354.6289978,356.0310059,354.6199951,354.6109924,0,354.6109924,298.7099915,300.2399902,298.6199951,298.6950073,0,298.6950073,0,0,0,0,0
"813","2021-07-12",354.9559937,357.9450073,354.7380066,354.9549866,0,354.9549866,299.1900024,302.9200134,298.894989,299.2229919,0,299.2229919,0,1,0,1,0
"814","2021-07-13",356.868988,359.2420044,356.6279907,356.8680115,0,356.8680115,303.1040039,304.6000061,302.3099976,303.0799866,0,303.0799866,0,0,1,0,0
"815","2021-07-14",358.0929871,359.6619873,358.053009,358.1329956,0,358.1329956,302.5849915,304.4400024,302.4200134,302.54599,0,302.54599,0,0,0,0,0
"816","2021-07-15",358.223999,359.9150085,358.0429993,358.2019958,0,358.2019958,303.2609863,305,303.0400085,303.276001,0,303.276001,1,1,0,0,0
"817","2021-07-18",359.1010132,360.2449951,358.6820068,359.0759888,0,359.0759888,304.0499878,306.0849915,303.9049988,303.9899902,0,303.9899902,0,0,0,0,0
"818","2021-07-19",359.5759888,360.0050049,358.6260071,359.5759888,0,359.5759888,304.9400024,306,303.9150085,305.0299988,0,305.0299988,0,0,0,0,0
"819","2021-07-20",358.9930115,360.1919861,358.9129944,358.9790039,0,358.9790039,304.7120056,306.3599854,304.4500122,304.8349915,0,304.8349915,0,0,0,0,0
"820","2021-07-21",359.3630066,359.6000061,356.7929993,359.3599854,0,359.3599854,304.756012,305.105011,301.7059937,304.7520142,0,304.7520142,0,0,0,0,0
"821","2021-07-22",357.3569946,360.2980042,357.0929871,357.4140015,0,357.4140015,303.5400085,306.3699951,303.3900146,303.6109924,0,303.6109924,1,0,0,1,0
"822","2021-07-25",359.9509888,362.3250122,359.8540039,359.7409973,0,359.7409973,305.8699951,307.571991,305.3500061,305.8900146,0,305.8900146,0,0,0,0,0
"823","2021-07-26",361.1589966,362.0610046,358.6010132,361.1530151,0,361.1530151,305.9590149,307.5849915,302.9100037,305.8999939,0,305.8999939,0,1,0,1,0
"824","2021-07-27",358.9630127,361.223999,358.6010132,358.9060059,0,358.9060059,303.6369934,306.4830017,303.3150024,303.6400146,0,303.6400146,0,1,0,0,0
"825","2021-07-28",360.0350037,360.2799988,357.4440002,360.0379944,0,360.0379944,304,304.2099915,300.6099854,304,0,304,0,0,0,0,1
"826","2021-07-29",357.2059937,358.821991,356.2179871,357.1870117,0,357.1870117,300.5400085,301.8699951,299.6300049,300.4100037,0,300.4100037,0,0,0,0,0
"827","2021-08-01",358.1950073,359.0939941,355.7539978,357.8699951,0,357.8699951,301.9049988,302.4299927,299.3099976,301.6000061,0,301.6000061,0,0,0,1,0
"828","2021-08-02",356.2229919,356.2229919,354.0580139,356.5050049,0,356.5050049,300.0400085,300.25,297.6499939,300.230011,0,300.230011,0,1,0,0,0
"829","2021-08-03",355.2869873,355.6919861,353.6650085,355.3370056,0,355.3370056,299.5,300.0650024,297.3519897,299.3770142,0,299.3770142,0,0,0,1,0
"830","2021-08-04",354.3080139,354.8900146,353.0509949,354.2990112,0,354.2990112,299.3200073,299.7850037,298.1480103,299.4299927,0,299.4299927,0,0,0,0,0
"831","2021-08-05",352.9949951,353.7990112,352.256012,353.0310059,0,353.0310059,298.4599915,300.9240112,298.0400085,298.3469849,0,298.3469849,0,0,0,0,0
"832","2021-08-08",353.302002,354.3789978,352.7349854,353.2720032,0,353.2720032,300.7340088,301.5100098,299.8299866,300.8299866,0,300.8299866,0,0,0,0,0
"833","2021-08-09",352.7919922,353.5329895,352.2969971,352.7940063,0,352.7940063,300.7009888,301.6650085,300,300.7900085,0,300.7900085,0,0,0,1,0
"834","2021-08-10",353.1679993,355.3819885,353.144989,353.1789856,0,353.1789856,301.3640137,303.5350037,301.0799866,301.3649902,0,301.3649902,0,0,0,0,0
"835","2021-08-11",353.375,353.894989,352.4869995,353.3840027,0,353.3840027,300.9700012,301.5899963,300.2099915,301.0700073,0,301.0700073,0,0,0,0,0
"836","2021-08-12",352.5780029,352.9710083,352.4240112,352.571991,0,352.571991,300.4400024,300.7399902,298.6199951,300.4400024,0,300.4400024,0,0,0,1,0
"837","2021-08-15",352.2309875,352.5270081,351.1470032,352.2279968,0,352.2279968,298.6149902,299.1820068,297.8299866,298.6650085,0,298.6650085,0,0,0,0,0
"838","2021-08-16",351.1839905,352.0639954,350.7940063,351.1889954,0,351.1889954,298.1849976,300.2990112,298.0499878,298.269989,0,298.269989,0,0,0,1,0
"839","2021-08-17",351.2550049,351.381012,350.0669861,351.276001,0,351.276001,300.1799927,300.2000122,298.5100098,300,0,300,0,0,0,1,0
"840","2021-08-18",350.0280151,351.5920105,350.0280151,350.0419922,0,350.0419922,299.2000122,300.9429932,299.105011,299.1149902,0,299.1149902,0,0,0,0,0
"841","2021-08-19",350.4349976,351.2290039,349.8450012,350.4200134,0,350.4200134,300.1300049,300.7099915,299.3999939,300.2099915,0,300.2099915,0,0,0,0,0
"842","2021-08-22",349.9179993,350.5029907,349.4660034,349.8980103,0,349.8980103,299.1900024,299.3200073,297.7200012,299.2399902,0,299.2399902,0,0,0,0,0
"843","2021-08-23",349.6919861,349.8120117,347.8299866,349.7430115,0,349.7430115,297.75,298.1099854,295.7999878,297.7720032,0,297.7720032,0,0,0,1,0
"844","2021-08-24",347.868988,349.0469971,347.1220093,347.8710022,0,347.8710022,295.9500122,297.3959961,295.230011,296,0,296,0,0,0,1,0
"845","2021-08-25",348.0740051,349.1239929,347.9840088,348.1040039,0,348.1040039,295.7149963,296.8959961,295.7099915,295.730011,0,295.730011,0,0,0,0,1
"846","2021-08-26",348.4639893,350.9169922,348.4599915,348.4679871,0,348.4679871,296.6300049,299.0029907,295.7600098,296.4849854,0,296.4849854,0,0,0,0,0
"847","2021-08-29",348.9809875,349.3190002,347.6430054,349.0209961,0,349.0209961,295.7770081,296.1000061,294.5100098,295.7189941,0,295.7189941,0,0,0,0,0
"848","2021-08-30",347.6849976,349.7390137,347.5979919,347.7250061,0,347.7250061,294.7399902,295.946991,293.7799988,294.6960144,0,294.6960144,0,0,0,0,0
"849","2021-08-31",348.618988,348.8200073,347.7019958,348.6430054,0,348.6430054,295.2099915,295.7600098,293.3200073,295.3200073,0,295.3200073,0,0,0,0,0
"850","2021-09-01",347.5750122,349.1940002,346.973999,347.5780029,0,347.5780029,293.519989,294.4400024,292.6700134,293.5499878,0,293.5499878,0,0,0,1,0
"851","2021-09-02",348.1700134,348.7210083,347.2279968,348.1640015,0,348.1640015,293.25,293.6600037,292.1799927,293.4299927,0,293.4299927,0,0,0,0,0
"852","2021-09-05",347.3869934,348.1289978,346.6870117,347.3840027,0,347.3840027,292.2850037,293.2399902,292.0799866,292.2850037,0,292.2850037,0,0,0,0,0
"853","2021-09-06",347.3299866,348.8840027,347.1960144,347.3269958,0,347.3269958,292.7290039,294.6499939,292.1499939,292.7330017,0,292.7330017,0,0,0,0,0
"854","2021-09-07",348.3009949,350.4700012,347.9790039,348.071991,0,348.071991,294.2399902,296.6960144,293.6849976,293.9100037,0,293.9100037,0,0,0,0,0
"855","2021-09-08",349.4979858,351.2890015,349.4979858,349.5010071,0,349.5010071,295.7449951,297.394989,295.6700134,295.8200073,0,295.8200073,0,0,0,0,0
"856","2021-09-09",350.2149963,351.0889893,349.1359863,350.1759949,0,350.1759949,296.1870117,296.6650085,294.9599915,296.1730042,0,296.1730042,0,0,0,0,0
"857","2021-09-12",349.9070129,350.4150085,348.8760071,349.9219971,0,349.9219971,296.2399902,297.375,295.3599854,296.2650146,0,296.2650146,0,0,0,0,0
"858","2021-09-13",349.6289978,350.0920105,349.2630005,349.6669922,0,349.6669922,296.1600037,296.5539856,294.9200134,296.1799927,0,296.1799927,0,1,0,1,0
"859","2021-09-14",349.4840088,350.0119934,348.5,349.4960022,0,349.4960022,296.1430054,296.5499878,294.651001,296.1300049,0,296.1300049,0,0,0,0,0
"860","2021-09-15",348.6099854,351.2950134,348.4349976,348.6419983,0,348.6419983,294.9649963,298.696991,294.8110046,294.9649963,0,294.9649963,1,0,0,0,0
"861","2021-09-16",350.3880005,353.177002,350.0849915,350.3760071,0,350.3760071,297.8770142,300.8559875,297.3599854,297.8200073,0,297.8200073,0,1,0,0,0
"862","2021-09-19",352.3850098,354.5050049,352.3850098,352.4049988,0,352.4049988,300.4500122,302.4890137,300.4500122,300.4299927,0,300.4299927,0,0,0,0,0
"863","2021-09-20",353.7640076,354.9289856,352.1679993,353.6910095,0,353.6910095,301.7200012,302.3850098,300.2099915,301.6700134,0,301.6700134,0,0,0,0,0
"864","2021-09-21",352.2260132,355.4670105,352.2149963,352.2139893,0,352.2139893,300.5799866,303.0299988,300.3450012,300.4700012,0,300.4700012,0,0,0,0,0
"865","2021-09-22",354.8299866,356.5020142,354.5669861,354.8110046,0,354.8110046,303.625,304.1199951,302.4100037,303.6900024,0,303.6900024,0,0,0,0,1
"866","2021-09-23",355.8320007,357.0310059,355.6849976,355.8330078,0,355.8330078,303.0650024,304.8439941,302.8299866,303.105011,0,303.105011,0,0,0,0,0
"867","2021-09-26",356.4049988,358.427002,356.3500061,356.3340149,0,356.3340149,304.0400085,306.4299927,304.0400085,303.9849854,0,303.9849854,0,0,0,0,0
"868","2021-09-27",357.625,359.7619934,357.6099854,357.6220093,0,357.6220093,305.7850037,308.1400146,305.5899963,305.7799988,0,305.7799988,0,0,0,0,0
"869","2021-09-28",359.3619995,360.1149902,358.9599915,359.3590088,0,359.3590088,307.5100098,310.1019897,307.4649963,307.519989,0,307.519989,0,0,0,0,0
"870","2021-09-29",360.0159912,361.1130066,358.6340027,360.0140076,0,360.0140076,310.3200073,311.8850098,309.256012,310.3250122,0,310.3250122,1,0,0,1,0
"871","2021-09-30",358.848999,359.6099854,356.7380066,358.8569946,0,358.8569946,310.0599976,310.5299988,307.4849854,310.0650024,0,310.0650024,0,0,0,0,0
"872","2021-10-03",356.8819885,357.4179993,355.1380005,356.8039856,0,356.8039856,307.4849854,308.1600037,305.3399963,307.4249878,0,307.4249878,0,0,0,0,0
"873","2021-10-04",356.3410034,358.3299866,355.6140137,356.4219971,0,356.4219971,306.8500061,308.6549988,306.2630005,306.7810059,0,306.7810059,0,0,0,1,0
"874","2021-10-05",357.446991,360.3659973,357.446991,357.4509888,0,357.4509888,308.2900085,312.2399902,308.230011,308.3500061,0,308.3500061,0,0,0,0,0
"875","2021-10-06",358.7479858,358.821991,357.4379883,358.7449951,0,358.7449951,310.4750061,310.7080078,308.9700012,310.4899902,0,310.4899902,0,0,0,0,0
"876","2021-10-07",357.9410095,361.0549927,357.9410095,358.3460083,0,358.3460083,309.8699951,312.0700073,309.8059998,310.0150146,0,310.0150146,0,0,0,0,0
"877","2021-10-10",360.6489868,361.6809998,358.6669922,360.6279907,0,360.6279907,311.8450012,313.0150146,309.7749939,311.8099976,0,311.8099976,0,0,0,0,0
"878","2021-10-11",359.0490112,360.5339966,359.0440063,359.0499878,0,359.0499878,310.8099976,312.5440063,310.2200012,310.7850037,0,310.7850037,0,0,0,0,0
"879","2021-10-12",360.1659851,360.7470093,359.6199951,360.151001,0,360.151001,312.3370056,312.6600037,310.8699951,312.3299866,0,312.3299866,0,0,0,0,0
"880","2021-10-13",359.5559998,359.9140015,358.553009,359.8670044,0,359.8670044,310.2909851,310.6700134,308.8099976,310.3269958,0,310.3269958,0,0,0,0,0
"881","2021-10-14",358.5559998,360.0220032,358.2189941,358.5570068,0,358.5570068,309.3500061,310.5700073,308.5750122,309.4500122,0,309.4500122,0,0,0,0,0
"882","2021-10-17",359.2789917,362.3169861,359.196991,359.2730103,0,359.2730103,309.855011,312.2650146,309.8099976,309.8250122,0,309.8250122,0,0,0,0,0
"883","2021-10-18",361.4389954,362.4179993,359.7070007,361.4400024,0,361.4400024,311.230011,311.605011,308.2600098,311.2349854,0,311.2349854,0,0,0,1,0
"884","2021-10-19",362.0220032,363.3110046,361.0690002,362.0379944,0,362.0379944,311.2999878,312.5559998,310.2399902,311.269989,0,311.269989,0,1,1,1,0
"885","2021-10-20",362.0239868,363.927002,361.4559937,361.9790039,0,361.9790039,310.6600037,312.7449951,310.4100037,310.6530151,0,310.6530151,0,0,0,0,1
"886","2021-10-21",363.8080139,364.5809937,363.0450134,363.7999878,0,363.7999878,312.9500122,313.4670105,311.6900024,313.0599976,0,313.0599976,1,0,1,0,0
"887","2021-10-24",363.7739868,366.7720032,363.7529907,363.6809998,0,363.6809998,312.6300049,316.3049927,312.0700073,312.4700012,0,312.4700012,0,0,0,0,0
"888","2021-10-25",365.3049927,366.5929871,364.5679932,365.302002,0,365.302002,314.6600037,316.0859985,314.1400146,314.7900085,0,314.7900085,0,1,0,1,0
"889","2021-10-26",364.7380066,365.5920105,362.9840088,364.7090149,0,364.7090149,314.5130005,315.5710144,312.605011,314.4450073,0,314.4450073,0,0,1,0,0
"890","2021-10-27",362.9460144,363.8280029,360.42099,362.9119873,0,362.9119873,312.9330139,314.0700073,308.730011,312.9599915,0,312.9599915,0,0,0,0,0
"891","2021-10-28",361.1340027,362.3439941,359.6669922,361.1090088,0,361.1090088,309.2399902,311.9400024,308.4899902,309.1400146,0,309.1400146,1,0,0,0,0
"892","2021-11-01",359.7690125,360.7279968,359.5369873,359.8359985,0,359.8359985,311.2430115,311.9200134,310.7900085,311.3900146,0,311.3900146,1,0,0,0,0
"893","2021-11-02",360.2609863,361.2019958,358.677002,360.2390137,0,360.2390137,310.5100098,311.1820068,309.1960144,310.5109863,0,310.5109863,0,0,0,0,0
"894","2021-11-03",358.9370117,359.9570007,358.6579895,358.9419861,0,358.9419861,310.0050049,310.7739868,309.4200134,310.2000122,0,310.2000122,0,0,0,0,0
"895","2021-11-04",358.4830017,360.4169922,358.3380127,358.480011,0,358.480011,308.6350098,312.4129944,308.6300049,308.7099915,0,308.7099915,0,1,0,0,0
"896","2021-11-05",359.70401,360.2909851,358.4200134,359.7049866,0,359.7049866,311.2950134,312.1619873,310.4200134,311.3200073,0,311.3200073,0,0,0,0,0
"897","2021-11-08",358.6940002,362.0499878,358.3370056,358.7030029,0,358.7030029,310.0899963,311.7000122,309.8450012,310.0899963,0,310.0899963,0,0,0,0,0
"898","2021-11-09",360.7520142,362.1430054,359.7099915,360.7950134,0,360.7950134,311.3819885,312.5270081,309.8900146,311.4299927,0,311.4299927,0,0,0,0,0
"899","2021-11-10",360.3569946,363.3720093,360.0599976,360.3640137,0,360.3640137,310.8800049,315.5700073,310.6919861,310.8200073,0,310.8200073,0,0,0,0,0
"900","2021-11-11",363.0329895,365.8110046,363.0239868,363.0390015,0,363.0390015,316.1099854,319.1940002,316.0759888,316.2999878,0,316.2999878,1,1,0,0,0
"901","2021-11-12",364.7330017,366.8469849,364.3919983,364.7409973,0,364.7409973,318.625,320.572998,318.019989,318.769989,0,318.769989,0,0,0,0,0
"902","2021-11-15",366.5480042,367.0780029,365.3779907,366.5239868,0,366.5239868,320.3699951,320.6919861,319.3299866,320.3599854,0,320.3599854,0,0,0,1,0
"903","2021-11-16",365.5390015,366.6940002,362.9620056,365.5400085,0,365.5400085,321.5880127,322.9750061,319.8970032,321.6140137,0,321.6140137,0,0,0,0,0
"904","2021-11-17",364.7999878,365.3450012,363.3590088,364.8580017,0,364.8580017,322.4100037,323.7569885,321.0799866,322.4299927,0,322.4299927,0,0,0,0,1
"905","2021-11-18",364.0220032,364.5490112,362.0289917,364.0280151,0,364.0280151,321.6480103,321.8800049,319.3760071,321.8200073,0,321.8200073,1,0,0,1,0
"906","2021-11-19",363.7650146,368.2709961,363.1789856,363.8900146,0,363.8900146,320.25,327.0299988,319.7600098,320.3099976,0,320.3099976,0,0,0,0,0
"907","2021-11-22",366.9339905,370.177002,366.8139954,366.9349976,0,366.9349976,325.375,329.1430054,325.0180054,325.3139954,0,325.3139954,0,0,0,1,0
"908","2021-11-23",369.5570068,371.8580017,369.4630127,369.8609924,0,369.8609924,329.1499939,330.7420044,327.9599915,329.0599976,0,329.0599976,0,0,0,0,0
"909","2021-11-24",369.7579956,370,367.2650146,369.7550049,0,369.7550049,328.8800049,330.0350037,326.7000122,328.9400024,0,328.9400024,0,0,0,0,0
"910","2021-11-25",368.3340149,368.7399902,364.6080017,368.2950134,0,368.2950134,328.7550049,328.9700012,325.2990112,328.8800049,0,328.8800049,0,0,0,0,0
"911","2021-11-26",365.7999878,369.6520081,365.7900085,365.8190002,0,365.8190002,326.3649902,328.1350098,325.5480042,326.3599854,0,326.3599854,0,0,0,0,0
"912","2021-11-29",369.0169983,369.1929932,367.4309998,369.0169983,0,369.0169983,326.8500061,327.3500061,326.019989,326.7950134,0,326.7950134,0,0,0,0,0
"913","2021-11-30",367.1180115,368.4089966,364.868988,367.1180115,0,367.1180115,325.0849915,325.5650024,321.2179871,325.105011,0,325.105011,0,0,0,0,0
"914","2021-12-01",364.5539856,365.1119995,362.4440002,364.5589905,0,364.5589905,321.7900085,322.8850098,319.4949951,321.7799988,0,321.7799988,0,0,0,1,0
"915","2021-12-02",362.4389954,364.0079956,360.9049988,362.45401,0,362.45401,320.1900024,321.9400024,318.7200012,320.4200134,0,320.4200134,1,0,0,0,0
"916","2021-12-03",363.8760071,366.0320129,362.9339905,363.8649902,0,363.8649902,321.9599915,324.2749939,321,321.8999939,0,321.8999939,0,0,0,0,0
"917","2021-12-06",364.3619995,365.75,363.1159973,364.3439941,0,364.3439941,322.3900146,324.6000061,321.5799866,322.7000122,0,322.7000122,0,0,0,1,0
"918","2021-12-07",365.321991,367.3340149,364.4060059,365.2680054,0,365.2680054,323.769989,326.7820129,322.6600037,323.8699951,0,323.8699951,0,0,0,0,0
"919","2021-12-08",366.7909851,368.6549988,365.8049927,366.8309937,0,366.8309937,325.4899902,327.1350098,322.7579956,325.3800049,0,325.3800049,0,0,0,0,0
"920","2021-12-09",364.7820129,366.2730103,363.9500122,364.776001,0,364.776001,321.5899963,323.8699951,321.3900146,321.4100037,0,321.4100037,0,0,0,0,0
"921","2021-12-10",365.1099854,365.8359985,364.9190063,365.1099854,0,365.1099854,323.25,324.6600037,322.75,323.3299866,0,323.3299866,0,0,0,1,0
"922","2021-12-13",365.4419861,368.3609924,365.2009888,365.3070068,0,365.3070068,323.1000061,326.6799927,322.8399963,323.0549927,0,323.0549927,0,0,0,1,0
"923","2021-12-14",367.5679932,367.868988,365.3619995,367.5750122,0,367.5750122,325.7799988,326.3460083,322.8599854,325.769989,0,325.769989,0,0,0,1,0
"924","2021-12-15",367.2999878,370.2640076,367.2330017,367.2640076,0,367.2640076,326.3699951,329.1059875,325.9100037,326.2449951,0,326.2449951,0,0,0,0,0
"925","2021-12-16",369.144989,369.5849915,367.4429932,369.1539917,0,369.1539917,327,327.2399902,324.9500122,326.9710083,0,326.9710083,0,0,0,0,0
"926","2021-12-17",368.125,368.6279907,366.3479919,367.8699951,0,367.8699951,324.5580139,325.6400146,323.9899902,324.5799866,0,324.5799866,0,1,0,0,0
"927","2021-12-20",366.7520142,368.6099854,366.2690125,366.7099915,0,366.7099915,326.1300049,326.9200134,324.6700134,326.0899963,0,326.0899963,1,0,0,0,0
"928","2021-12-21",367.7359924,369.0130005,366.7749939,367.6849976,0,367.6849976,326.3099976,327.1499939,324.9899902,326.0910034,0,326.0910034,1,0,0,0,0
"929","2021-12-22",367.4769897,369.0490112,364.9920044,367.4729919,0,367.4729919,325.5700073,326.3970032,322.7650146,325.5750122,0,325.5750122,0,0,0,0,0
"930","2021-12-23",367.9039917,369.9970093,367.5239868,367.8980103,0,367.8980103,324.8200073,327.5539856,324.1000061,324.8250122,0,324.8250122,1,1,0,0,0
"931","2021-12-24",369.4869995,371.4230042,368.4110107,369.3160095,0,369.3160095,326.3370056,327.5799866,325.4400024,326.3399963,0,326.3399963,0,0,0,0,0
"932","2021-12-27",369.3009949,371.4200134,368.6029968,369.3250122,0,369.3250122,326.2900085,328.1600037,325.3900146,326.3500061,0,326.3500061,0,0,0,1,0
"933","2021-12-28",369.4320068,370.1390076,368.5939941,369.4200134,0,369.4200134,326.0910034,327.5039978,325.3500061,326.0830078,0,326.0830078,0,0,0,0,0
"934","2021-12-29",369.0419922,370.6229858,368.7000122,369.0360107,0,369.0360107,326.2189941,327.8890076,325.8649902,326.3099976,0,326.3099976,0,0,0,0,0
"935","2021-12-30",369.9490051,370.4859924,368.29599,369.9760132,0,369.9760132,325.6499939,327.6740112,325.6499939,325.7000122,0,325.7000122,0,0,0,0,0
"936","2021-12-31",368.6940002,369.7739868,367.8980103,368.6830139,0,368.6830139,325.7099915,326.8630066,323.7200012,325.631012,0,325.631012,0,0,0,0,0
"937","2022-01-03",368.8169861,369.697998,366.1809998,368.8150024,0,368.8150024,324.2999878,326.0950012,323.0029907,324.3099976,0,324.3099976,0,0,0,0,0
"938","2022-01-04",366.7539978,366.822998,362.2600098,366.769989,0,366.769989,324.5700073,324.9599915,320.6600037,324.6799927,0,324.6799927,0,1,0,0,0
"939","2022-01-05",362.5159912,362.9389954,360.6570129,362.5249939,0,362.5249939,321.3049927,321.6019897,317.946991,321.3900146,0,321.3900146,0,0,0,0,0
"940","2022-01-06",361.9970093,363.4020081,359.2250061,361.9869995,0,361.9869995,320.0599976,321.8200073,317.0499878,320.1900024,0,320.1900024,0,0,0,0,0
"941","2022-01-07",359.9920044,360.1419983,358.4429932,360.0020142,0,360.0020142,318.8299866,318.8989868,315.8599854,318.8399963,0,318.8399963,0,0,0,0,0
"942","2022-01-10",358.6140137,359.5230103,357.1820068,358.6159973,0,358.6159973,315.8599854,318.4750061,315.1900024,315.8649902,0,315.8649902,0,0,0,0,0
"943","2022-01-11",358.4240112,358.7470093,356.8680115,358.368988,0,358.368988,316.3649902,316.5899963,313.980011,316.4400024,0,316.4400024,0,0,0,0,0
"944","2022-01-12",356.7980042,357.1159973,355.0249939,356.7829895,0,356.7829895,313.9599915,314.4599915,310.5100098,313.9400024,0,313.9400024,0,0,0,0,0
"945","2022-01-13",352.6820068,356.0610046,352.625,352.7009888,0,352.7009888,308.3250122,310.5849915,308.1350098,308.3999939,0,308.3999939,1,0,1,0,0
"946","2022-01-14",354.5090027,357.1400146,353.9840088,354.427002,0,354.427002,309.4549866,312.2380066,308.4750061,309.3729858,0,309.3729858,0,0,0,0,0
"947","2022-01-17",356.0820007,356.5799866,354.980011,356.0939941,0,356.0939941,312.0650024,312.7799988,310.6000061,312.1000061,0,312.1000061,0,0,0,1,0
"948","2022-01-18",355.6650085,358.0350037,355.4890137,355.631012,0,355.631012,311.696991,315.8250122,311.3380127,311.6860046,0,311.6860046,0,1,0,0,0
"949","2022-01-19",357.4960022,358.223999,355.0559998,357.4930115,0,357.4930115,315.5499878,316.1570129,312.75,315.5700073,0,315.5700073,0,0,0,0,0
"950","2022-01-20",355.2049866,357.026001,355.0350037,355.1860046,0,355.1860046,313.1700134,314.723999,312.6900024,313.2900085,0,313.2900085,0,0,0,0,0
"951","2022-01-21",355.9330139,358.9419861,355.9129944,355.9030151,0,355.9030151,314.6199951,316.3150024,314.3900146,314.7399902,0,314.7399902,0,0,0,0,0
"952","2022-01-24",358.0750122,361.5679932,357.7590027,358.118988,0,358.118988,315.769989,319.5830078,315.6549988,315.7820129,0,315.7820129,0,0,0,1,0
"953","2022-01-25",361.0029907,361.6409912,358.3450012,360.9490051,0,360.9490051,318.7929993,320.0299988,317.7980042,318.8500061,0,318.8500061,0,0,0,1,0
"954","2022-01-26",358.4509888,360.0669861,358.1130066,358.480011,0,358.480011,317.1350098,319.2340088,316.9200134,317.2000122,0,317.2000122,0,0,0,0,1
"955","2022-01-27",359.8619995,361.0050049,355.7720032,359.8659973,0,359.8659973,320.144989,322.4670105,319.0899963,320.25,0,320.25,0,0,0,0,0
"956","2022-01-28",356.2940063,359.1539917,355.7059937,356.2720032,0,356.2720032,319.6749878,322.5159912,319.3840027,319.7900085,0,319.7900085,0,0,0,0,0
"957","2022-01-31",358.0939941,358.4320068,355.6090088,358.0979919,0,358.0979919,321.1430054,321.7799988,317.1749878,321.1149902,0,321.1149902,0,0,0,0,0
"958","2022-02-01",354.980011,356.3479919,354.8410034,354.9429932,0,354.9429932,316.1080017,316.5700073,314.9819946,316.125,0,316.125,0,0,0,0,0
"959","2022-02-02",355.2330017,355.8540039,353.7430115,355.2600098,0,355.2600098,315.2600098,315.605011,312.480011,315.0450134,0,315.0450134,1,1,0,0,0
"960","2022-02-03",353.6910095,354.8410034,353.2399902,353.7120056,0,353.7120056,313.019989,314.3599854,309.2200012,313.3099976,0,313.3099976,1,1,0,0,0
"961","2022-02-04",353.9150085,355.256012,352.5570068,353.9119873,0,353.9119873,309.519989,310.2399902,307.3800049,309.5,0,309.5,0,1,0,0,0
"962","2022-02-07",352.9509888,354.3420105,352.5209961,353.3439941,0,353.3439941,308.1600037,310.1499939,308.1600037,308.4899902,0,308.4899902,0,0,0,0,0
"963","2022-02-08",353.355011,354.2950134,352.8110046,353.3590088,0,353.3590088,308.8269958,310.5910034,308.6700134,308.8609924,0,308.8609924,0,0,0,0,0
"964","2022-02-09",353.3529968,353.4930115,352.3150024,353.2510071,0,353.2510071,309.4060059,309.9349976,307.8099976,309.3210144,0,309.3210144,0,0,0,0,0
"965","2022-02-10",352.6170044,355.5740051,352.2520142,352.5889893,0,352.5889893,308.7550049,312.3259888,307.5700073,308.7099915,0,308.7099915,0,1,0,1,0
"966","2022-02-11",353.6900024,354.428009,352.9379883,353.6239929,0,353.6239929,310.0700073,311.5429993,309.3500061,309.8380127,0,309.8380127,0,0,0,1,0
